id,smiles,actual_solubility,predicted_solubility,error,abs_error
CSC1=CC=C(C=C1)C(=O)C2=CC(=CC3=C2OC=C3)CC(O)=O,CSC1=CC=C(C=C1)C(=O)C2=CC(=CC3=C2OC=C3)CC(O)=O,-5.51,-4.594953536987305,0.9150466918945312,0.9150466918945312
Oc1ccc2CCCCc2c1,Oc1ccc2CCCCc2c1,-1.9948,-2.9098339080810547,-0.9150339365005493,0.9150339365005493
OCC2OC(OC1(CO)OC(CO)C(O)C1O)C(O)C(O)C2O ,OCC2OC(OC1(CO)OC(CO)C(O)C1O)C(O)C(O)C2O ,0.79,-0.12496000528335571,-0.9149600267410278,0.9149600267410278
CC(C)(C)c1ccc(OP(Oc2ccc(cc2C(C)(C)C)C(C)(C)C)Oc3ccc(cc3C(C)(C)C)C(C)(C)C)c(c1)C(C)(C)C,CC(C)(C)c1ccc(OP(Oc2ccc(cc2C(C)(C)C)C(C)(C)C)Oc3ccc(cc3C(C)(C)C)C(C)(C)C)c(c1)C(C)(C)C,-8.111892,-7.197137355804443,0.9147543907165527,0.9147543907165527
ClC1=CC=C(OC2=C(Cl)C(=C(Cl)C(=C2Cl)Cl)Cl)C=C1,ClC1=CC=C(OC2=C(Cl)C(=C(Cl)C(=C2Cl)Cl)Cl)C=C1,-8.94,-8.025715827941895,0.9142837524414062,0.9142837524414062
ClC(Cl)(Cl)C#N,ClC(Cl)(Cl)C#N,-2.168,-1.2539199590682983,0.914080023765564,0.914080023765564
CC(Cl)(Cl)C(O)=O,CC(Cl)(Cl)C(O)=O,0.5455,-0.3684312701225281,-0.9139312505722046,0.9139312505722046
CC(=O)Oc1ccc(cc1C2C(=O)Oc3ccc(cc23)C(C)(C)CC(C)(C)C)C(C)(C)CC(C)(C)C,CC(=O)Oc1ccc(cc1C2C(=O)Oc3ccc(cc23)C(C)(C)CC(C)(C)C)C(C)(C)CC(C)(C)C,-6.6925826,-5.778688907623291,0.9138936996459961,0.9138936996459961
[Na+].CCCCCCCCO[S]([O-])(=O)=O,[Na+].CCCCCCCCO[S]([O-])(=O)=O,0.2872063,-0.6266577243804932,-0.913864016532898,0.913864016532898
CN(C)C(=O)N(c1ccc(Cl)c(Cl)c1)C(=O)c2ccccc2,CN(C)C(=O)N(c1ccc(Cl)c(Cl)c1)C(=O)c2ccccc2,-4.3238,-3.4099836349487305,0.9138164520263672,0.9138164520263672
CC1=C(O)C=CC(C(=O)CC(C)C)=C1,CC1=C(O)C=CC(C(=O)CC(C)C)=C1,-1.98,-2.8937935829162598,-0.9137935638427734,0.9137935638427734
CC1NC(=O)C(C)NC1=O,CC1NC(=O)C(C)NC1=O,-0.75,0.1637791395187378,0.9137791395187378,0.9137791395187378
CCC(C)(OO)OOC(C)(CC)OO,CCC(C)(OO)OOC(C)(CC)OO,-1.5077733,-2.4213695526123047,-0.9135962724685669,0.9135962724685669
COc1ccc(NCC(O)CO)cc1,COc1ccc(NCC(O)CO)cc1,-0.295,-1.208390235900879,-0.9133902490139008,0.9133902490139008
CO[P](=S)(OC)SCC(=O)N(C)C=O,CO[P](=S)(OC)SCC(=O)N(C)C=O,-1.9954,-1.0820214748382568,0.9133784770965576,0.9133784770965576
C#CCCCC#C,C#CCCCC#C,-1.747,-0.8336979150772095,0.9133020639419556,0.9133020639419556
CC=C(C(=CC)c1ccc(O)cc1)c2ccc(O)cc2,CC=C(C(=CC)c1ccc(O)cc1)c2ccc(O)cc2,-4.95,-4.036826133728027,0.9131736755371094,0.9131736755371094
CCCC(C)CC,CCCC(C)CC,-4.3063,-3.393589496612549,0.9127106666564941,0.9127106666564941
C\C=C1/CC2CC1C=C2,C\C=C1/CC2CC1C=C2,-3.1767964,-4.08922004699707,-0.9124236106872559,0.9124236106872559
CCOC(=O)C1(C)OC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2,CCOC(=O)C1(C)OC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2,-5.2203,-4.308258533477783,0.9120416641235352,0.9120416641235352
CC(=O)Oc1c(N(=O)(=O))c(C)c(N(=O)(=O))cc1C(C)(C)C,CC(=O)Oc1c(N(=O)(=O))c(C)c(N(=O)(=O))cc1C(C)(C)C,-4.47,-3.558102607727051,0.9118971824645996,0.9118971824645996
CCOC(=O)\C=C/C(=O)OCC,CCOC(=O)\C=C/C(=O)OCC,-1.0899,-2.001585006713867,-0.9116849899291992,0.9116849899291992
CC1COc2ccccc2N1C(=O)C(Cl)Cl,CC1COc2ccccc2N1C(=O)C(Cl)Cl,-3.83539,-2.9237990379333496,0.9115910530090332,0.9115910530090332
CCCCCCCCCCCCS,CCCCCCCCCCCCS,-7.5738316,-6.6623430252075195,0.9114885330200195,0.9114885330200195
[Fe++].[O-]C(=O)\C=C/C([O-])=O,[Fe++].[O-]C(=O)\C=C/C([O-])=O,-2.0840678,-1.172589898109436,0.9114779233932495,0.9114779233932495
COc1ccc2n(c(C)c(CC(O)=O)c2c1)C(=O)\C=C\c3ccccc3,COc1ccc2n(c(C)c(CC(O)=O)c2c1)C(=O)\C=C\c3ccccc3,-5.5433,-4.633037090301514,0.9102630615234375,0.9102630615234375
OCCOCCO.O=C1OC(=O)c2ccccc12,OCCOCCO.O=C1OC(=O)c2ccccc12,-1.4052404,-0.49504512548446655,0.9101952910423279,0.9101952910423279
CC(=O)OC(c1ccc(Cl)c(Cl)c1)C(Cl)(Cl)Cl,CC(=O)OC(c1ccc(Cl)c(Cl)c1)C(Cl)(Cl)Cl,-3.8279,-4.737995624542236,-0.9100956916809082,0.9100956916809082
COC(=O)c1c(Cl)nn(C)c1[S](=O)(=O)NC(=O)Nc2nc(OC)cc(OC)n2,COC(=O)c1c(Cl)nn(C)c1[S](=O)(=O)NC(=O)Nc2nc(OC)cc(OC)n2,-4.4642,-3.554283618927002,0.9099164009094238,0.9099164009094238
CCCCCCN(C)N=NC1=CC=C(C(=O)O)C=C1,CCCCCCN(C)N=NC1=CC=C(C(=O)O)C=C1,-2.52,-3.4297103881835938,-0.9097104072570801,0.9097104072570801
CCN(CC)C(C)C(C)OC(=O)C1=CC=C(N)C=C1,CCN(CC)C(C)C(C)OC(=O)C1=CC=C(N)C=C1,-3.42,-2.5107483863830566,0.9092516899108887,0.9092516899108887
CC(C)Cc1ccccc1,CC(C)Cc1ccccc1,-4.1235,-3.2144036293029785,0.9090962409973145,0.9090962409973145
CCOC1=C(O)C(=O)O[C@@H]1[C@@H](O)CO,CCOC1=C(O)C(=O)O[C@@H]1[C@@H](O)CO,0.58097064,-0.328096479177475,-0.9090671241283417,0.9090671241283417
Brc1cc2oc3cc(Br)c(Br)cc3c2cc1Br,Brc1cc2oc3cc(Br)c(Br)cc3c2cc1Br,-6.8395,-7.748558521270752,-0.9090585708618164,0.9090585708618164
O=[P+]1Oc2ccccc2c3ccccc13,O=[P+]1Oc2ccccc2c3ccccc13,-1.7796232,-2.6878466606140137,-0.9082235097885132,0.9082235097885132
CC(C)C1CCCCC1,CC(C)C1CCCCC1,-5.3116264,-4.4036126136779785,0.9080138206481934,0.9080138206481934
CCCCCCCCCCCCOC(=O)\C=C\C(=O)OCCCCCCCCCCCC,CCCCCCCCCCCCOC(=O)\C=C\C(=O)OCCCCCCCCCCCC,-6.479738,-7.387543678283691,-0.9078054428100586,0.9078054428100586
Nc1ccc(cc1)C(F)(F)F,Nc1ccc(cc1)C(F)(F)F,-2.84733,-1.9405884742736816,0.9067416191101074,0.9067416191101074
[Cl-].CN(C)[C@H]1[C@@H]2C[C@@H]3[C@H](O)c4c(Cl)ccc(O)c4C(=C3C(=O)[C@]2(O)C(=O)\C(=C(N)/O)C1=O)O.[H+],[Cl-].CN(C)[C@H]1[C@@H]2C[C@@H]3[C@H](O)c4c(Cl)ccc(O)c4C(=C3C(=O)[C@]2(O)C(=O)\C(=C(N)/O)C1=O)O.[H+],-1.0469017,-1.953235387802124,-0.9063336849212646,0.9063336849212646
CC(=O)OC1=CCC2C3CCC(C3)C12,CC(=O)OC1=CCC2C3CCC(C3)C12,-3.0097265,-3.9157137870788574,-0.9059872627258301,0.9059872627258301
CCCN(CCC)C(=O)COC(=O)C1=CC=CC=C1OC(C)=O,CCCN(CCC)C(=O)COC(=O)C1=CC=CC=C1OC(C)=O,-2.65,-3.55596923828125,-0.9059691429138184,0.9059691429138184
NN[P](=O)(Oc1ccccc1)Oc2ccccc2,NN[P](=O)(Oc1ccccc1)Oc2ccccc2,-2.2373,-3.142913341522217,-0.9056134223937988,0.9056134223937988
OCC1OCOC2COCOC12,OCC1OCOC2COCOC12,-0.62,0.28547799587249756,0.9054780006408691,0.9054780006408691
CC(=O)OC\C=C(C)/CCC=C(C)C,CC(=O)OC\C=C(C)/CCC=C(C)C,-3.7549531,-2.849790096282959,0.905163049697876,0.905163049697876
CC1=C(C)C(=NO1)N[S](=O)(=O)C2=CC=C(N)C=C2,CC1=C(C)C(=NO1)N[S](=O)(=O)C2=CC=C(N)C=C2,-2.19,-3.0944952964782715,-0.9044952392578125,0.9044952392578125
CCCC(C)(COC(N)=O)COC(=O)NC(C)C,CCCC(C)(COC(N)=O)COC(=O)NC(C)C,-2.9384,-2.033931255340576,0.9044687747955322,0.9044687747955322
OC1=CC(=O)C[C@@H](C1)c2ccccc2,OC1=CC(=O)C[C@@H](C1)c2ccccc2,-2.5113,-1.606913685798645,0.9043864011764526,0.9043864011764526
Cc1cc(ccc1N)[N+]([O-])=O,Cc1cc(ccc1N)[N+]([O-])=O,-3.0361526,-2.132047414779663,0.9041051864624023,0.9041051864624023
CCN(CCO)c1ccccc1,CCN(CCO)c1ccccc1,-1.9171,-1.013028860092163,0.9040710926055908,0.9040710926055908
OC(=O)CN(CCCN(CC(O)=O)CC(O)=O)CC(O)=O,OC(=O)CN(CCCN(CC(O)=O)CC(O)=O)CC(O)=O,-1.4690726,-0.565380334854126,0.9036922454833984,0.9036922454833984
CC(C)CCCCCCCCCCO,CC(C)CCCCCCCCCCO,-5.000794,-4.0972676277160645,0.9035263061523438,0.9035263061523438
[Zn++].CC(O)C([O-])=O.CC(O)C([O-])=O,[Zn++].CC(O)C([O-])=O.CC(O)C([O-])=O,-0.70350546,0.200020432472229,0.9035258889198303,0.9035258889198303
NC1=NC=NC2=C1N=CC=N2,NC1=NC=NC2=C1N=CC=N2,-2.31,-1.40658700466156,0.903412938117981,0.903412938117981
O=C1NC=CC=N1,O=C1NC=CC=N1,0.6749,-0.2282717227935791,-0.903171718120575,0.903171718120575
Nc1ccc(SC#N)cc1,Nc1ccc(SC#N)cc1,-2.6015,-1.6986712217330933,0.9028288125991821,0.9028288125991821
NNC(N)=S,NNC(N)=S,-0.8457609,0.0566444993019104,0.9024053812026978,0.9024053812026978
CC1=C(C=CC(=C1)N)[S](=O)(=O)NC2=C(Cl)C=CC=C2,CC1=C(C=CC(=C1)N)[S](=O)(=O)NC2=C(Cl)C=CC=C2,-5.05,-4.148044586181641,0.9019556045532227,0.9019556045532227
c1ccc2cc3c4ccccc4c5ccccc5c3cc2c1,c1ccc2cc3c4ccccc4c5ccccc5c3cc2c1,-8.2405,-7.3393425941467285,0.9011578559875488,0.9011578559875488
Cc1ccccn1,Cc1ccccn1,1.030915,0.13061308860778809,-0.9003019332885742,0.9003019332885742
CCC(CO)(CO)COCC=C,CCC(CO)(CO)COCC=C,-0.19975518,-1.0997796058654785,-0.9000244289636612,0.9000244289636612
CO[P](=O)(OC)OC(=C\Cl)/c1ccc(Cl)cc1Cl,CO[P](=O)(OC)OC(=C\Cl)/c1ccc(Cl)cc1Cl,-3.4066,-4.306614875793457,-0.9000148773193359,0.9000148773193359
CCC(C)N(C(C)CC)C(=O)SCc1ccccc1,CCC(C)N(C(C)CC)C(=O)SCc1ccccc1,-5.0484,-4.1488213539123535,0.8995785713195801,0.8995785713195801
[O-][N+](=O)c1ccc(Nc2ccccc2)c(c1)[N+]([O-])=O,[O-][N+](=O)c1ccc(Nc2ccccc2)c(c1)[N+]([O-])=O,-3.834,-4.7334980964660645,-0.8994979858398438,0.8994979858398438
CCN(CC[n+]1ccccc1)c2ccc(cc2)N=Nc3ccc(cc3Cl)[N+]([O-])=O.CC([O-])=O,CCN(CC[n+]1ccccc1)c2ccc(cc2)N=Nc3ccc(cc3Cl)[N+]([O-])=O.CC([O-])=O,-1.52189,-2.4210205078125,-0.8991304636001587,0.8991304636001587
Nc1[nH]ncn1,Nc1[nH]ncn1,0.832693,-0.0664263665676117,-0.8991193473339081,0.8991193473339081
CCCCC(CC)CO.O[P](O)(O)=O,CCCCC(CC)CO.O[P](O)(O)=O,-1.2377893,-0.3390442132949829,0.898745059967041,0.898745059967041
ClC(Cl)C(Cl)Cl,ClC(Cl)C(Cl)Cl,-1.7536,-2.652128219604492,-0.8985282182693481,0.8985282182693481
CNC1=NC2=C(C=C(C=C2)Cl)C(=[N+](C1)O)C3=CC=CC=C3,CNC1=NC2=C(C=C(C=C2)Cl)C(=[N+](C1)O)C3=CC=CC=C3,-3.39,-2.4918951988220215,0.8981049060821533,0.8981049060821533
CC1=C(/C=C/C(C)(O)C=C)C(C)(C)CCC1,CC1=C(/C=C/C(C)(O)C=C)C(C)(C)CCC1,-3.1641479,-4.062159061431885,-0.8980112075805664,0.8980112075805664
[Na+].[O-][S](=O)(=O)c1ccc(N\N=C2\C(=O)C=Cc3ccccc23)c4ccccc14,[Na+].[O-][S](=O)(=O)c1ccc(N\N=C2\C(=O)C=Cc3ccccc23)c4ccccc14,-2.426393,-1.5283887386322021,0.8980042934417725,0.8980042934417725
OC(C(O)=O)C(Cl)(Cl)Cl,OC(C(O)=O)C(Cl)(Cl)Cl,0.36,-0.5376471281051636,-0.8976471424102783,0.8976471424102783
CCCCOCC1CO1,CCCCOCC1CO1,-0.8135,-1.711135983467102,-0.8976359963417053,0.8976359963417053
CCCCCCCCCOC(=O)c1ccc(C(=O)OCCCCCCCCC)c(c1)C(=O)OCCCCCCCCC,CCCCCCCCCOC(=O)c1ccc(C(=O)OCCCCCCCCC)c(c1)C(=O)OCCCCCCCCC,-6.757182,-7.6546549797058105,-0.8974728584289551,0.8974728584289551
CCCC#C,CCCC#C,-1.6374,-0.7399734258651733,0.8974266052246094,0.8974266052246094
OC(=O)c1cc[n+]([O-])cc1,OC(=O)c1cc[n+]([O-])cc1,-1.102,-0.20461957156658173,0.8973804265260696,0.8973804265260696
NCCN1CCNCC1,NCCN1CCNCC1,-0.111286044,0.7857106924057007,0.8969967365264893,0.8969967365264893
CN1CCN(CCCN2c3ccccc3Sc4ccc(Cl)cc24)CC1,CN1CCN(CCCN2c3ccccc3Sc4ccc(Cl)cc24)CC1,-4.3979,-3.501086711883545,0.8968133926391602,0.8968133926391602
CCO[P](=O)(OCC)OC1=CC2=C(C=C1)C(=C(Cl)C(=O)O2)C,CCO[P](=O)(OCC)OC1=CC2=C(C=C1)C(=C(Cl)C(=O)O2)C,-3.18,-4.076613903045654,-0.8966138362884521,0.8966138362884521
ClC1=C(Cl)C(=O)c2ccccc2C1=O,ClC1=C(Cl)C(=O)c2ccccc2C1=O,-5.0237765,-5.9203877449035645,-0.896611213684082,0.896611213684082
CC(C(O)=O)C(O)=O,CC(C(O)=O)C(O)=O,0.7597,-0.13675305247306824,-0.8964530527591705,0.8964530527591705
O=C(O)CNC(CC1=CC=CC=C1)C(=O)O,O=C(O)CNC(CC1=CC=CC=C1)C(=O)O,-2.16,-1.2636971473693848,0.8963029384613037,0.8963029384613037
C1=NC2=C(N=C1)N=CN=C2,C1=NC2=C(N=C1)N=CN=C2,0.02,-0.8762601017951965,-0.8962601013481617,0.8962601013481617
CC(=O)NC1=CC=C(C=C1)[S](=O)(=O)NC(C)=O,CC(=O)NC1=CC=C(C=C1)[S](=O)(=O)NC(C)=O,-2.78,-1.8838707208633423,0.8961292505264282,0.8961292505264282
[Na+].[Na+].[Na+].Cc1cc(N\N=C\2C=CC(=O)C(=C2)C([O-])=O)c(OCCC[S]([O-])(=O)=O)cc1N=Nc3ccc(cc3[S]([O-])(=O)=O)[N+]([O-])=O,[Na+].[Na+].[Na+].Cc1cc(N\N=C\2C=CC(=O)C(=C2)C([O-])=O)c(OCCC[S]([O-])(=O)=O)cc1N=Nc3ccc(cc3[S]([O-])(=O)=O)[N+]([O-])=O,0.16145061,-0.7344256639480591,-0.8958762735128403,0.8958762735128403
CC(C)C(=O)OC(C)(CCC=C(C)C)C=C,CC(C)C(=O)OC(C)(CCC=C(C)C)C=C,-4.810585,-3.914895534515381,0.8956894874572754,0.8956894874572754
[nH]1nc2ccccc2n1,[nH]1nc2ccccc2n1,-0.7794,-1.6750770807266235,-0.8956770896911621,0.8956770896911621
[Ca++].[O-]C([O-])=O,[Ca++].[O-]C([O-])=O,-3.7802653,-2.88466739654541,0.8955979347229004,0.8955979347229004
CCCCC(CC)CO[P](=O)(Oc1ccccc1)Oc2ccccc2,CCCCC(CC)CO[P](=O)(Oc1ccccc1)Oc2ccccc2,-5.2804,-6.175766468048096,-0.8953666687011719,0.8953666687011719
CC(C)CC(CC(C)C)(CC(C)C)C(=O)NO,CC(C)CC(CC(C)C)(CC(C)C)C(=O)NO,-4.0,-3.1052708625793457,0.8947291374206543,0.8947291374206543
O=C(O)CSC(=S)OCC1=CC=CC=C1,O=C(O)CSC(=S)OCC1=CC=CC=C1,-2.68,-3.5746145248413086,-0.8946144580841064,0.8946144580841064
[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].NC(=O)Nc1cc(Nc2nc(Cl)nc(Nc3ccc(c4ccc(Nc5nc(Cl)nc(Nc6ccc(N=Nc7cc8c(cc(cc8[S]([O-])(=O)=O)[S]([O-])(=O)=O)cc7[S]([O-])(=O)=O)c(NC(N)=O)c6)n5)cc4[S]([O-])(=O)=O)c(c3)[S]([O-])(=O)=O)n2)ccc1N=Nc9cc%10c(cc(cc%10[S]([O-])(=O)=O)[S]([O-])(=O)=O)cc9[S]([O-])(=O)=O,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].NC(=O)Nc1cc(Nc2nc(Cl)nc(Nc3ccc(c4ccc(Nc5nc(Cl)nc(Nc6ccc(N=Nc7cc8c(cc(cc8[S]([O-])(=O)=O)[S]([O-])(=O)=O)cc7[S]([O-])(=O)=O)c(NC(N)=O)c6)n5)cc4[S]([O-])(=O)=O)c(c3)[S]([O-])(=O)=O)n2)ccc1N=Nc9cc%10c(cc(cc%10[S]([O-])(=O)=O)[S]([O-])(=O)=O)cc9[S]([O-])(=O)=O,-1.4981682,-0.6035647988319397,0.894603431224823,0.894603431224823
COC1=C2CCCC3CN(C(=N)N)CC(=C23)C=C1,COC1=C2CCCC3CN(C(=N)N)CC(=C23)C=C1,-1.22,-2.114332675933838,-0.8943326473236084,0.8943326473236084
[Cl-].CCCCCCCCCCCC(=O)OCC[N+](C)(C)C,[Cl-].CCCCCCCCCCCC(=O)OCC[N+](C)(C)C,-2.2111003,-1.3168920278549194,0.8942083120346069,0.8942083120346069
CC(=O)OC(C)(C)C,CC(=O)OC(C)(C)C,-1.1443,-0.2501128613948822,0.8941871225833893,0.8941871225833893
FC(F)(F)Br,FC(F)(F)Br,-2.6677709,-1.7736107110977173,0.8941601514816284,0.8941601514816284
OC1=CC(O)=C(N=NC2=CC=CC=C2)C=C1,OC1=CC(O)=C(N=NC2=CC=CC=C2)C=C1,-3.08,-3.9740982055664062,-0.8940982818603516,0.8940982818603516
OC(=O)c1cccc(I)c1,OC(=O)c1cccc(I)c1,-3.2706,-2.376607894897461,0.8939921855926514,0.8939921855926514
CNC(=O)CS[P](=O)(OC)OC,CNC(=O)CS[P](=O)(OC)OC,0.6712,-0.22226247191429138,-0.8934624493122101,0.8934624493122101
NS(=O)(=O)C1=CC(C(=O)C2=CC=C(CN3CCOCC3)C=C2)=CS1,NS(=O)(=O)C1=CC(C(=O)C2=CC=C(CN3CCOCC3)C=C2)=CS1,-1.52,-2.413142204284668,-0.8931422233581543,0.8931422233581543
[Na+].[Na+].[O-][S](=O)(=O)c1ccc(N\N=C2\C(=O)C=Cc3cc(ccc23)[S]([O-])(=O)=O)cc1,[Na+].[Na+].[O-][S](=O)(=O)c1ccc(N\N=C2\C(=O)C=Cc3cc(ccc23)[S]([O-])(=O)=O)cc1,-1.3767469,-0.48365241289138794,0.8930944800376892,0.8930944800376892
CC12CCC3C(CCC4CC(=O)CCC34C)C1CCC2O,CC12CCC3C(CCC4CC(=O)CCC34C)C1CCC2O,-4.74,-3.847012519836426,0.8929872512817383,0.8929872512817383
O=C(CC#N)Nc1ccccc1,O=C(CC#N)Nc1ccccc1,-2.7275,-1.8346830606460571,0.8928169012069702,0.8928169012069702
COC1=CC=C2C=C(C=CC2=C1)C(C)C(=O)OC(C)OC(=O)C(N)CC3=CC=CC=C3,COC1=CC=C2C=C(C=CC2=C1)C(C)C(=O)OC(C)OC(=O)C(N)CC3=CC=CC=C3,-3.5,-4.392401218414307,-0.8924012184143066,0.8924012184143066
[Dy],[Dy],-7.5118833,-8.403950691223145,-0.8920674324035645,0.8920674324035645
CC(=O)NC1=CC=C(S(=O)(=O)NC2=NC(C)=CS2)C=C1,CC(=O)NC1=CC=C(S(=O)(=O)NC2=NC(C)=CS2)C=C1,-4.15,-3.258488655090332,0.8915114402770996,0.8915114402770996
Cc1[nH]nc(C)c1,Cc1[nH]nc(C)c1,-0.5204745,0.37098968029022217,0.8914641737937927,0.8914641737937927
CCCCCCC(=O)OCC=C,CCCCCCC(=O)OCC=C,-3.5976238,-4.488412380218506,-0.8907885551452637,0.8907885551452637
CCCCCCC(O)CCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCC(O)CCCCCC)OC(=O)CCCCCCCCCCC(O)CCCCCC,CCCCCCC(O)CCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCC(O)CCCCCC)OC(=O)CCCCCCCCCCC(O)CCCCCC,-7.273926,-6.38338565826416,0.8905401229858398,0.8905401229858398
ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,-6.8074,-5.916983604431152,0.8904166221618652,0.8904166221618652
CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1,CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1,-4.1949,-3.3047900199890137,0.8901100158691406,0.8901100158691406
C[Si](Cn1cncn1)(c2ccc(F)cc2)c3ccc(F)cc3,C[Si](Cn1cncn1)(c2ccc(F)cc2)c3ccc(F)cc3,-3.7665,-4.655782222747803,-0.8892822265625,0.8892822265625
[Na+].[Na+].[K].[K].OCCN(CCO)c1nc(Nc2ccccc2)nc(Nc3ccc(\C=C\c4ccc(Nc5nc(Nc6ccccc6)nc(n5)N(CCO)CCO)cc4[S]([O-])(=O)=O)c(c3)[S]([O-])(=O)=O)n1,[Na+].[Na+].[K].[K].OCCN(CCO)c1nc(Nc2ccccc2)nc(Nc3ccc(\C=C\c4ccc(Nc5nc(Nc6ccccc6)nc(n5)N(CCO)CCO)cc4[S]([O-])(=O)=O)c(c3)[S]([O-])(=O)=O)n1,-1.8879602,-0.999219536781311,0.8887406587600708,0.8887406587600708
CCOCCOCC,CCOCCOCC,-0.77,0.11841678619384766,0.8884167671203613,0.8884167671203613
OC(=O)c1ccccc1C(=O)Nc2cccc3ccccc23,OC(=O)c1ccccc1C(=O)Nc2cccc3ccccc23,-3.1633,-4.051536560058594,-0.8882365226745605,0.8882365226745605
[nH]1cccn1,[nH]1cccn1,1.2878896,0.4000958204269409,-0.887793779373169,0.887793779373169
[Na+].[O-]C(=O)C(F)(F)C(F)F,[Na+].[O-]C(=O)C(F)(F)C(F)F,-0.8829,0.004792362451553345,0.8876923620700836,0.8876923620700836
CCCCC(CC)C1OCCO1,CCCCC(CC)C1OCCO1,-3.119597,-4.007190704345703,-0.8875937461853027,0.8875937461853027
CCSC,CCSC,-1.0569733,-0.16960589587688446,0.8873674422502518,0.8873674422502518
COc1ccc2CC5C3C=CC(O)C4Oc1c2C34CCN5C,COc1ccc2CC5C3C=CC(O)C4Oc1c2C34CCN5C,-1.52,-2.407351493835449,-0.8873515129089355,0.8873515129089355
FC(=C)C(F)(F)F,FC(=C)C(F)(F)F,-2.7599573,-1.8731275796890259,0.8868297338485718,0.8868297338485718
CC(C)S[S](=O)C(C)C,CC(C)S[S](=O)C(C)C,-0.823,-1.7095979452133179,-0.8865979313850403,0.8865979313850403
N#N,N#N,-0.1901,0.6964789628982544,0.8865789622068405,0.8865789622068405
CCCCN(CC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,CCCCN(CC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,-5.53,-4.643548488616943,0.8864517211914062,0.8864517211914062
CCC(C)C1NC(=O)C(CC2=CC=CC=C2)NC(=O)C3CCCN3C(=O)C(CC4=CC=CC=C4)N(C)C(=O)C(CCCN)NC(=O)C5CCC=NN5C1=O,CCC(C)C1NC(=O)C(CC2=CC=CC=C2)NC(=O)C3CCCN3C(=O)C(CC4=CC=CC=C4)N(C)C(=O)C(CCCN)NC(=O)C5CCC=NN5C1=O,-2.7,-1.8136358261108398,0.886364221572876,0.886364221572876
COC(OC)OC,COC(OC)OC,-1.0258013,-0.13982218503952026,0.8859791159629822,0.8859791159629822
NNC1=NN=CC2=C1C=CC=C2,NNC1=NN=CC2=C1C=CC=C2,-2.6,-1.7143439054489136,0.8856559991836548,0.8856559991836548
CC(C)C1=C(Br)C(=C(C)C=C1C2(O[S](=O)(=O)C3=C2C=CC=C3)C4=CC(=C(O)C(=C4C(C)C)Br)C)O,CC(C)C1=C(Br)C(=C(C)C=C1C2(O[S](=O)(=O)C3=C2C=CC=C3)C4=CC(=C(O)C(=C4C(C)C)Br)C)O,-5.18,-4.294473171234131,0.8855266571044922,0.8855266571044922
C/C=C(c1ccc(O)cc1)/C(=C/C)c2ccc(O)cc2,C/C=C(c1ccc(O)cc1)/C(=C/C)c2ccc(O)cc2,-4.948,-4.062545299530029,0.8854546546936035,0.8854546546936035
CC(O)C(=O)NCCO,CC(O)C(=O)NCCO,1.3070323,0.4216683506965637,-0.8853639960289001,0.8853639960289001
CCC(O)=O,CCC(O)=O,1.1303049,0.24513721466064453,-0.8851677179336548,0.8851677179336548
CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)c4c(O)cccc4[C@@]3(C)O)C(=O)[C@]2(O)C(=O)\C(=C(N)/O)C1=O,CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)c4c(O)cccc4[C@@]3(C)O)C(=O)[C@]2(O)C(=O)\C(=C(N)/O)C1=O,-3.284,-2.3989219665527344,0.885077953338623,0.885077953338623
C1=CC(=O)C=C2CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C3(F)C12C,C1=CC(=O)C=C2CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C3(F)C12C,-3.77,-2.884955883026123,0.8850440979003906,0.8850440979003906
CCCCCc1ccc(O)cc1O,CCCCCc1ccc(O)cc1O,-1.9548,-2.839679718017578,-0.8848797082901001,0.8848797082901001
CCCOC(=O)CC,CCCOC(=O)CC,-0.82,-1.7040544748306274,-0.8840544819831848,0.8840544819831848
CCOC=C,CCOC=C,-0.858,0.025941699743270874,0.8839416801929474,0.8839416801929474
CO[P](=S)(OC)SS[P](=S)(OC)OC,CO[P](=S)(OC)SS[P](=S)(OC)OC,-4.3981,-3.5144715309143066,0.8836283683776855,0.8836283683776855
